id,pokemon_id,move_id
17537,225,5
17538,225,25
17539,225,34
17540,225,38
17541,225,68
17542,225,69
17543,225,102
17544,225,164
17545,225,8
17546,225,278
17547,225,280
17548,225,363
17549,225,365
17550,225,374
17551,225,419
17552,225,420
17553,225,432
17554,225,445
17555,225,205
17556,225,324
17557,225,340
17558,225,402
17559,225,441
17560,225,143
17561,225,252
17562,225,496
17563,225,516
17564,225,524
17565,225,191
17566,225,194
17567,225,573
17568,225,590
17569,225,612
17570,225,65
17571,225,693
17572,225,694
17573,226,17
17574,226,21
17575,226,29
17576,226,33
17577,226,36
17578,226,48
17579,226,56
17580,226,57
17581,226,59
17582,226,61
17583,226,92
17584,226,97
17585,226,104
17586,226,109
17587,226,114
17588,226,127
17589,226,129
17590,226,145
17591,226,156
17592,226,173
17593,226,174
17594,226,182
17595,226,189
17596,226,196
17597,226,203
17598,226,207
17599,226,213
17600,226,214
17601,226,216
17602,226,218
17603,226,237
17604,226,239
17605,226,240
17606,226,250
17607,226,58
17608,226,89
17609,226,157
17610,226,258
17611,226,263
17612,226,290
17613,226,291
17614,226,300
17615,226,332
17616,226,352
17617,226,34
17618,226,38
17619,226,102
17620,226,164
17621,226,60
17622,226,63
17623,226,150
17624,226,243
17625,226,317
17626,226,324
17627,226,331
17628,226,340
17629,226,346
17630,226,362
17631,226,363
17632,226,392
17633,226,416
17634,226,432
17635,226,445
17636,226,270
17637,226,314
17638,226,401
17639,226,402
17640,226,441
17641,226,442
17642,226,81
17643,226,366
17644,226,133
17645,226,469
17646,226,496
17647,226,503
17648,226,512
17649,226,523
17650,226,403
17651,226,590
17652,226,355
17653,227,15
17654,227,18
17655,227,19
17656,227,28
17657,227,31
17658,227,43
17659,227,64
17660,227,65
17661,227,92
17662,227,97
17663,227,104
17664,227,129
17665,227,156
17666,227,168
17667,227,173
17668,227,174
17669,227,182
17670,227,189
17671,227,197
17672,227,201
17673,227,203
17674,227,207
17675,227,211
17676,227,213
17677,227,214
17678,227,216
17679,227,218
17680,227,228
17681,227,237
17682,227,241
17683,227,143
17684,227,46
17685,227,191
17686,227,249
17687,227,259
17688,227,263
17689,227,269
17690,227,290
17691,227,314
17692,227,319
17693,227,332
17694,227,38
17695,227,68
17696,227,102
17697,227,157
17698,227,164
17699,227,14
17700,227,148
17701,227,163
17702,227,317
17703,227,355
17704,227,363
17705,227,365
17706,227,371
17707,227,372
17708,227,399
17709,227,400
17710,227,403
17711,227,404
17712,227,413
17713,227,430
17714,227,432
17715,227,445
17716,227,446
17717,227,196
17718,227,210
17719,227,239
17720,227,334
17721,227,364
17722,227,466
17723,227,366
17724,227,385
17725,227,475
17726,227,496
17727,227,507
17728,227,442
17729,227,590
17730,227,232
17731,228,29
17732,228,43
17733,228,44
17734,228,46
17735,228,52
17736,228,53
17737,228,68
17738,228,76
17739,228,83
17740,228,92
17741,228,99
17742,228,104
17743,228,123
17744,228,126
17745,228,129
17746,228,138
17747,228,156
17748,228,168
17749,228,171
17750,228,173
17751,228,174
17752,228,179
17753,228,180
17754,228,182
17755,228,185
17756,228,188
17757,228,189
17758,228,197
17759,228,203
17760,228,207
17761,228,213
17762,228,214
17763,228,216
17764,228,218
17765,228,228
17766,228,231
17767,228,237
17768,228,241
17769,228,242
17770,228,247
17771,228,249
17772,228,251
17773,228,259
17774,228,261
17775,228,263
17776,228,269
17777,228,289
17778,228,290
17779,228,315
17780,228,316
17781,228,336
17782,228,34
17783,228,38
17784,228,102
17785,228,164
17786,228,363
17787,228,371
17788,228,373
17789,228,386
17790,228,399
17791,228,417
17792,228,422
17793,228,424
17794,228,445
17795,228,253
17796,228,257
17797,228,389
17798,228,162
17799,228,272
17800,228,364
17801,228,488
17802,228,492
17803,228,496
17804,228,510
17805,228,514
17806,228,517
17807,228,555
17808,228,304
17809,228,194
17810,228,590
17811,229,29
17812,229,43
17813,229,44
17814,229,46
17815,229,52
17816,229,53
17817,229,63
17818,229,70
17819,229,76
17820,229,92
17821,229,104
17822,229,123
17823,229,126
17824,229,129
17825,229,138
17826,229,156
17827,229,168
17828,229,171
17829,229,173
17830,229,174
17831,229,182
17832,229,185
17833,229,188
17834,229,189
17835,229,197
17836,229,203
17837,229,207
17838,229,213
17839,229,214
17840,229,216
17841,229,218
17842,229,231
17843,229,237
17844,229,241
17845,229,242
17846,229,247
17847,229,249
17848,229,259
17849,229,263
17850,229,269
17851,229,289
17852,229,290
17853,229,315
17854,229,316
17855,229,336
17856,229,34
17857,229,38
17858,229,68
17859,229,102
17860,229,164
17861,229,251
17862,229,261
17863,229,363
17864,229,371
17865,229,373
17866,229,399
17867,229,416
17868,229,417
17869,229,422
17870,229,424
17871,229,445
17872,229,180
17873,229,253
17874,229,257
17875,229,389
17876,229,162
17877,229,272
17878,229,488
17879,229,492
17880,229,496
17881,229,510
17882,229,514
17883,229,517
17884,229,555
17885,229,304
17886,229,590
17887,230,29
17888,230,43
17889,230,55
17890,230,56
17891,230,57
17892,230,59
17893,230,63
17894,230,92
17895,230,97
17896,230,104
17897,230,108
17898,230,127
17899,230,129
17900,230,145
17901,230,156
17902,230,173
17903,230,174
17904,230,182
17905,230,196
17906,230,203
17907,230,207
17908,230,213
17909,230,214
17910,230,216
17911,230,218
17912,230,225
17913,230,237
17914,230,239
17915,230,240
17916,230,250
17917,230,58
17918,230,258
17919,230,263
17920,230,290
17921,230,291
17922,230,349
17923,230,352
17924,230,34
17925,230,38
17926,230,102
17927,230,164
17928,230,61
17929,230,116
17930,230,281
17931,230,362
17932,230,363
17933,230,406
17934,230,416
17935,230,430
17936,230,434
17937,230,445
17938,230,200
17939,230,324
17940,230,340
17941,230,442
17942,230,496
17943,230,503
17944,230,511
17945,230,590
17946,231,29
17947,231,33
17948,231,34
17949,231,36
17950,231,38
17951,231,45
17952,231,46
17953,231,70
17954,231,89
17955,231,92
17956,231,104
17957,231,111
17958,231,116
17959,231,156
17960,231,173
17961,231,174
17962,231,175
17963,231,182
17964,231,189
17965,231,201
17966,231,203
17967,231,205
17968,231,207
17969,231,213
17970,231,214
17971,231,216
17972,231,218
17973,231,237
17974,231,241
17975,231,246
17976,231,249
17977,231,55
17978,231,68
17979,231,90
17980,231,231
17981,231,263
17982,231,290
17983,231,316
17984,231,317
17985,231,102
17986,231,164
17987,231,21
17988,231,157
17989,231,204
17990,231,283
17991,231,363
17992,231,387
17993,231,420
17994,231,445
17995,231,446
17996,231,276
17997,231,282
17998,231,402
17999,231,414
18000,231,441
18001,231,457
18002,231,484
18003,231,496
18004,231,497
18005,231,523
18006,231,304
18007,231,583
18008,231,590
18009,231,667
18010,232,29
18011,232,30
18012,232,31
18013,232,45
18014,232,46
18015,232,63
18016,232,70
18017,232,89
18018,232,92
18019,232,104
18020,232,111
18021,232,156
18022,232,173
18023,232,174
18024,232,175
18025,232,182
18026,232,189
18027,232,201
18028,232,203
18029,232,205
18030,232,207
18031,232,213
18032,232,214
18033,232,216
18034,232,218
18035,232,229
18036,232,237
18037,232,241
18038,232,249
18039,232,231
18040,232,263
18041,232,290
18042,232,316
18043,232,317
18044,232,34
18045,232,38
18046,232,68
18047,232,102
18048,232,157
18049,232,164
18050,232,21
18051,232,184
18052,232,222
18053,232,282
18054,232,360
18055,232,363
18056,232,372
18057,232,397
18058,232,398
18059,232,416
18060,232,422
18061,232,424
18062,232,444
18063,232,445
18064,232,446
18065,232,246
18066,232,276
18067,232,283
18068,232,334
18069,232,340
18070,232,402
18071,232,414
18072,232,441
18073,232,335
18074,232,496
18075,232,497
18076,232,523
18077,232,304
18078,232,387
18079,232,590
18080,232,693
18081,233,33
18082,233,59
18083,233,60
18084,233,63
18085,233,87
18086,233,92
18087,233,94
18088,233,97
18089,233,104
18090,233,105
18091,233,111
18092,233,129
18093,233,138
18094,233,148
18095,233,156
18096,233,160
18097,233,161
18098,233,168
18099,233,171
18100,233,173
18101,233,174
18102,233,176
18103,233,182
18104,233,192
18105,233,196
18106,233,199
18107,233,203
18108,233,207
18109,233,214
18110,233,216
18111,233,218
18112,233,231
18113,233,237
18114,233,240
18115,233,241
18116,233,244
18117,233,58
18118,233,85
18119,233,76
18120,233,247
18121,233,263
18122,233,278
18123,233,290
18124,233,332
18125,233,351
18126,233,38
18127,233,86
18128,233,102
18129,233,164
18130,233,277
18131,233,324
18132,233,363
18133,233,393
18134,233,416
18135,233,433
18136,233,435
18137,233,451
18138,233,271
18139,233,387
18140,233,428
18141,233,220
18142,233,356
18143,233,473
18144,233,496
18145,233,472
18146,233,492
18147,233,527
18148,233,590
18149,234,23
18150,234,28
18151,234,29
18152,234,33
18153,234,36
18154,234,43
18155,234,44
18156,234,46
18157,234,50
18158,234,89
18159,234,92
18160,234,94
18161,234,95
18162,234,104
18163,234,109
18164,234,113
18165,234,115
18166,234,129
18167,234,138
18168,234,148
18169,234,156
18170,234,168
18171,234,171
18172,234,173
18173,234,174
18174,234,180
18175,234,182
18176,234,189
18177,234,197
18178,234,203
18179,234,207
18180,234,213
18181,234,214
18182,234,216
18183,234,218
18184,234,237
18185,234,240
18186,234,241
18187,234,244
18188,234,76
18189,234,85
18190,234,87
18191,234,231
18192,234,247
18193,234,263
18194,234,285
18195,234,290
18196,234,310
18197,234,326
18198,234,347
18199,234,351
18200,234,34
18201,234,38
18202,234,86
18203,234,102
18204,234,164
18205,234,272
18206,234,24
18207,234,37
18208,234,286
18209,234,363
18210,234,382
18211,234,412
18212,234,416
18213,234,428
18214,234,433
18215,234,445
18216,234,451
18217,234,253
18218,234,324
18219,234,340
18220,234,387
18221,234,389
18222,234,224
18223,234,356
18224,234,26
18225,234,99
18226,234,300
18227,234,473
18228,234,496
18229,234,514
18230,234,523
18231,234,526
18232,234,528
18233,234,478
18234,234,590
18235,235,166
18236,236,29
18237,236,33
18238,236,70
18239,236,92
18240,236,104
18241,236,129
18242,236,136
18243,236,156
18244,236,168
18245,236,170
18246,236,173
18247,236,174
18248,236,182
18249,236,183
18250,236,189
18251,236,197
18252,236,203
18253,236,207
18254,236,213
18255,236,214
18256,236,216
18257,236,218
18258,236,229
18259,236,237
18260,236,241
18261,236,249
18262,236,89
18263,236,240
18264,236,263
18265,236,270
18266,236,280
18267,236,290
18268,236,339
18269,236,25
18270,236,34
18271,236,38
18272,236,68
18273,236,69
18274,236,102
18275,236,157
18276,236,164
18277,236,252
18278,236,363
18279,236,410
18280,236,418
18281,236,445
18282,236,193
18283,236,253
18284,236,67
18285,236,272
18286,236,228
18287,236,364
18288,236,490
18289,236,496
18290,236,514
18291,236,523
18292,236,526
18293,236,343
18294,236,502
18295,236,590
18296,237,27
18297,237,29
18298,237,68
18299,237,70
18300,237,91
18301,237,92
18302,237,97
18303,237,98
18304,237,104
18305,237,116
18306,237,129
18307,237,156
18308,237,167
18309,237,168
18310,237,173
18311,237,174
18312,237,182
18313,237,189
18314,237,197
18315,237,203
18316,237,207
18317,237,213
18318,237,214
18319,237,216
18320,237,218
18321,237,228
18322,237,229
18323,237,237
18324,237,241
18325,237,249
18326,237,89
18327,237,201
18328,237,240
18329,237,263
18330,237,279
18331,237,280
18332,237,283
18333,237,290
18334,237,339
18335,237,25
18336,237,34
18337,237,38
18338,237,69
18339,237,102
18340,237,157
18341,237,164
18342,237,332
18343,237,360
18344,237,363
18345,237,364
18346,237,370
18347,237,444
18348,237,445
18349,237,205
18350,237,239
18351,237,270
18352,237,389
18353,237,410
18354,237,67
18355,237,272
18356,237,469
18357,237,490
18358,237,496
18359,237,501
18360,237,514
18361,237,523
18362,237,526
18363,237,343
18364,237,529
18365,237,590
18366,238,1
18367,238,8
18368,238,47
18369,238,59
18370,238,92
18371,238,93
18372,238,94
18373,238,96
18374,238,104
18375,238,122
18376,238,138
18377,238,142
18378,238,156
18379,238,168
18380,238,171
18381,238,173
18382,238,174
18383,238,181
18384,238,182
18385,238,186
18386,238,189
18387,238,195
18388,238,196
18389,238,203
18390,238,207
18391,238,212
18392,238,213
18393,238,214
18394,238,216
18395,238,218
18396,238,223
18397,238,230
18398,238,237
18399,238,240
18400,238,244
18401,238,247
18402,238,58
18403,238,113
18404,238,115
18405,238,148
18406,238,252
18407,238,258
18408,238,263
18409,238,273
18410,238,285
18411,238,290
18412,238,313
18413,238,347
18414,238,352
18415,238,5
18416,238,25
18417,238,34
18418,238,38
18419,238,68
18420,238,69
18421,238,102
18422,238,118
18423,238,164
18424,238,278
18425,238,357
18426,238,363
18427,238,371
18428,238,374
18429,238,381
18430,238,383
18431,238,419
18432,238,433
18433,238,445
18434,238,447
18435,238,253
18436,238,270
18437,238,271
18438,238,324
18439,238,428
18440,238,215
18441,238,272
18442,238,277
18443,238,417
18444,238,358
18445,238,473
18446,238,496
18447,238,497
18448,238,524
18449,238,531
18450,238,343
18451,238,478
18452,238,590
18453,238,694
18454,239,2
18455,239,7
18456,239,8
18457,239,9
18458,239,27
18459,239,29
18460,239,43
18461,239,85
18462,239,87
18463,239,92
18464,239,94
18465,239,96
18466,239,98
18467,239,103
18468,239,104
18469,239,112
18470,239,113
18471,239,129
18472,239,148
18473,239,156
18474,239,168
18475,239,173
18476,239,174
18477,239,182
18478,239,189
18479,239,192
18480,239,197
18481,239,203
18482,239,207
18483,239,213
18484,239,214
18485,239,216
18486,239,218
18487,239,223
18488,239,237
18489,239,240
18490,239,238
18491,239,249
18492,239,263
18493,239,264
18494,239,280
18495,239,290
18496,239,351
18497,239,5
18498,239,25
18499,239,34
18500,239,38
18501,239,68
18502,239,69
18503,239,86
18504,239,102
18505,239,164
18506,239,67
18507,239,84
18508,239,363
18509,239,374
18510,239,435
18511,239,445
18512,239,451
18513,239,253
18514,239,270
18515,239,324
18516,239,393
18517,239,364
18518,239,359
18519,239,486
18520,239,496
18521,239,521
18522,239,528
18523,239,343
18524,239,527
18525,239,530
18526,239,590
18527,239,612
18528,240,2
18529,240,5
18530,240,7
18531,240,9
18532,240,29
18533,240,43
18534,240,52
18535,240,53
18536,240,92
18537,240,94
18538,240,103
18539,240,104
18540,240,108
18541,240,109
18542,240,112
18543,240,123
18544,240,126
18545,240,156
18546,240,168
18547,240,173
18548,240,174
18549,240,182
18550,240,189
18551,240,197
18552,240,203
18553,240,207
18554,240,213
18555,240,214
18556,240,216
18557,240,218
18558,240,223
18559,240,231
18560,240,237
18561,240,241
18562,240,238
18563,240,249
18564,240,263
18565,240,264
18566,240,280
18567,240,290
18568,240,25
18569,240,34
18570,240,38
18571,240,68
18572,240,69
18573,240,102
18574,240,164
18575,240,83
18576,240,183
18577,240,185
18578,240,261
18579,240,315
18580,240,363
18581,240,374
18582,240,394
18583,240,436
18584,240,445
18585,240,253
18586,240,257
18587,240,270
18588,240,187
18589,240,116
18590,240,481
18591,240,488
18592,240,496
18593,240,510
18594,240,343
18595,240,499
18596,240,530
18597,240,384
18598,240,562
18599,240,590
18600,240,612
18601,241,7
18602,241,8
18603,241,9
18604,241,23
18605,241,29
18606,241,33
18607,241,34
18608,241,45
18609,241,57
18610,241,59
18611,241,63
18612,241,69
18613,241,70
18614,241,87
18615,241,89
18616,241,92
18617,241,104
18618,241,111
18619,241,117
18620,241,156
18621,241,173
18622,241,174
18623,241,179
18624,241,182
18625,241,189
18626,241,192
18627,241,196
18628,241,201
18629,241,203
18630,241,205
18631,241,207
18632,241,208
18633,241,213
18634,241,214
18635,241,215
18636,241,216
18637,241,217
18638,241,218
18639,241,223
18640,241,230
18641,241,231
18642,241,237
18643,241,240
18644,241,241
18645,241,244
18646,241,247
18647,241,249
18648,241,58
18649,241,85
18650,241,76
18651,241,263
18652,241,264
18653,241,270
18654,241,280
18655,241,290
18656,241,317
18657,241,351
18658,241,352
18659,241,5
18660,241,25
18661,241,38
18662,241,68
18663,241,86
18664,241,102
18665,241,118
18666,241,157
18667,241,164
18668,241,146
18669,241,358
18670,241,359
18671,241,360
18672,241,363
18673,241,374
18674,241,386
18675,241,411
18676,241,416
18677,241,428
18678,241,445
18679,241,446
18680,241,442
18681,241,250
18682,241,335
18683,241,496
18684,241,497
18685,241,514
18686,241,523
18687,241,526
18688,241,531
18689,241,495
18690,241,562
18691,241,590
18692,241,612
18693,242,1
18694,242,3
18695,242,29
18696,242,38
18697,242,39
18698,242,45
18699,242,47
18700,242,59
18701,242,63
18702,242,70
18703,242,76
18704,242,87
18705,242,92
18706,242,94
18707,242,104
18708,242,107
18709,242,111
18710,242,113
18711,242,121
18712,242,126
18713,242,135
18714,242,138
18715,242,148
18716,242,156
18717,242,173
18718,242,174
18719,242,182
18720,242,189
18721,242,192
18722,242,196
18723,242,201
18724,242,203
18725,242,205
18726,242,207
18727,242,213
18728,242,214
18729,242,216
18730,242,218
18731,242,223
18732,242,237
18733,242,240
18734,242,241
18735,242,247
18736,242,249
18737,242,53
18738,242,58
18739,242,85
18740,242,89
18741,242,219
18742,242,231
18743,242,258
18744,242,263
18745,242,264
18746,242,280
18747,242,285
18748,242,287
18749,242,289
18750,242,290
18751,242,317
18752,242,347
18753,242,351
18754,242,352
18755,242,5
18756,242,25
18757,242,34
18758,242,68
18759,242,69
18760,242,86
18761,242,102
18762,242,118
18763,242,164
18764,242,157
18765,242,244
18766,242,278
18767,242,361
18768,242,363
18769,242,374
18770,242,409
18771,242,411
18772,242,416
18773,242,419
18774,242,431
18775,242,445
18776,242,446
18777,242,447
18778,242,451
18779,242,7
18780,242,8
18781,242,9
18782,242,270
18783,242,283
18784,242,387
18785,242,428
18786,242,215
18787,242,335
18788,242,356
18789,242,36
18790,242,496
18791,242,497
18792,242,505
18793,242,510
18794,242,514
18795,242,516
18796,242,523
18797,242,526
18798,242,528
18799,242,304
18800,242,343
18801,242,590
18802,242,605
18803,242,612
18804,243,15
18805,243,29
18806,243,43
18807,243,44
18808,243,46
18809,243,63
18810,243,70
18811,243,84
18812,243,87
18813,243,91
18814,243,92
18815,243,98
18816,243,104
18817,243,115
18818,243,129
18819,243,148
18820,243,156
18821,243,173
18822,243,174
18823,243,182
18824,243,189
18825,243,192
18826,243,197
18827,243,201
18828,243,203
18829,243,207
18830,243,209
18831,243,214
18832,243,216
18833,243,218
18834,243,231
18835,243,237
18836,243,240
18837,243,241
18838,243,242
18839,243,244
18840,243,249
18841,243,85
18842,243,263
18843,243,290
18844,243,347
18845,243,351
18846,243,34
18847,243,38
18848,243,86
18849,243,102
18850,243,164
18851,243,113
18852,243,247
18853,243,326
18854,243,363
18855,243,416
18856,243,422
18857,243,431
18858,243,435
18859,243,451
18860,243,324
18861,243,393
18862,243,442
18863,243,496
18864,243,511
18865,243,521
18866,243,523
18867,243,528
18868,243,555
18869,243,590
18870,244,15
18871,244,23
18872,244,29
18873,244,43
18874,244,44
18875,244,46
18876,244,52
18877,244,53
18878,244,63
18879,244,70
18880,244,76
18881,244,83
18882,244,91
18883,244,92
18884,244,104
18885,244,126
18886,244,129
18887,244,148
18888,244,156
18889,244,173
18890,244,174
18891,244,182
18892,244,189
18893,244,197
18894,244,201
18895,244,203
18896,244,207
18897,244,214
18898,244,216
18899,244,218
18900,244,231
18901,244,237
18902,244,240
18903,244,241
18904,244,244
18905,244,249
18906,244,115
18907,244,263
18908,244,290
18909,244,347
18910,244,34
18911,244,38
18912,244,102
18913,244,164
18914,244,247
18915,244,261
18916,244,315
18917,244,326
18918,244,363
18919,244,416
18920,244,424
18921,244,431
18922,244,436
18923,244,444
18924,244,257
18925,244,284
18926,244,442
18927,244,488
18928,244,496
18929,244,510
18930,244,511
18931,244,523
18932,244,555
18933,244,221
18934,244,590
18935,245,15
18936,245,16
18937,245,29
18938,245,43
18939,245,44
18940,245,46
18941,245,54
18942,245,55
18943,245,56
18944,245,57
18945,245,59
18946,245,61
18947,245,63
18948,245,91
18949,245,92
18950,245,104
18951,245,127
18952,245,129
18953,245,156
18954,245,173
18955,245,174
18956,245,182
18957,245,189
18958,245,196
18959,245,197
18960,245,201
18961,245,203
18962,245,207
18963,245,214
18964,245,216
18965,245,218
18966,245,231
18967,245,237
18968,245,240
18969,245,241
18970,245,243
18971,245,244
18972,245,249
18973,245,250
18974,245,58
18975,245,62
18976,245,115
18977,245,258
18978,245,263
18979,245,290
18980,245,291
18981,245,347
18982,245,352
18983,245,34
18984,245,38
18985,245,102
18986,245,164
18987,245,247
18988,245,326
18989,245,362
18990,245,363
18991,245,366
18992,245,416
18993,245,419
18994,245,423
18995,245,431
18996,245,324
18997,245,442
18998,245,466
18999,245,496
19000,245,503
19001,245,511
19002,245,523
19003,245,555
19004,245,590
19005,245,329
19006,246,23
19007,246,29
19008,246,37
19009,246,43
19010,246,44
19011,246,63
19012,246,89
19013,246,91
19014,246,92
19015,246,103
19016,246,104
19017,246,116
19018,246,156
19019,246,157
19020,246,173
19021,246,174
19022,246,182
19023,246,184
19024,246,189
19025,246,197
19026,246,200
19027,246,201
19028,246,203
19029,246,207
19030,246,213
19031,246,214
19032,246,216
19033,246,218
19034,246,228
19035,246,237
19036,246,240
19037,246,241
19038,246,242
19039,246,246
19040,246,249
19041,246,259
19042,246,263
19043,246,269
19044,246,280
19045,246,290
19046,246,349
19047,246,34
19048,246,38
19049,246,102
19050,246,164
19051,246,317
19052,246,334
19053,246,363
19054,246,371
19055,246,372
19056,246,397
19057,246,399
19058,246,442
19059,246,444
19060,246,445
19061,246,446
19062,246,180
19063,246,253
19064,246,276
19065,246,414
19066,246,231
19067,246,479
19068,246,496
19069,246,498
19070,246,514
19071,246,523
19072,246,555
19073,246,590
19074,246,612
19075,247,29
19076,247,37
19077,247,43
19078,247,44
19079,247,63
19080,247,89
19081,247,91
19082,247,92
19083,247,103
19084,247,104
19085,247,156
19086,247,157
19087,247,173
19088,247,174
19089,247,182
19090,247,184
19091,247,189
19092,247,197
19093,247,201
19094,247,203
19095,247,207
19096,247,213
19097,247,214
19098,247,216
19099,247,218
19100,247,237
19101,247,240
19102,247,241
19103,247,242
19104,247,249
19105,247,259
19106,247,263
19107,247,269
19108,247,280
19109,247,290
19110,247,34
19111,247,38
19112,247,102
19113,247,164
19114,247,317
19115,247,363
19116,247,371
19117,247,397
19118,247,399
19119,247,444
19120,247,445
19121,247,446
19122,247,180
19123,247,246
19124,247,253
19125,247,276
19126,247,334
19127,247,414
19128,247,442
19129,247,479
19130,247,496
19131,247,498
19132,247,514
19133,247,523
19134,247,555
19135,247,200
19136,247,231
19137,247,590
19138,247,612
19139,248,7
19140,248,15
19141,248,29
19142,248,37
19143,248,43
19144,248,44
19145,248,46
19146,248,57
19147,248,63
19148,248,70
19149,248,89
19150,248,91
19151,248,92
19152,248,103
19153,248,104
19154,248,126
19155,248,156
19156,248,157
19157,248,171
19158,248,173
19159,248,174
19160,248,182
19161,248,184
19162,248,189
19163,248,197
19164,248,201
19165,248,203
19166,248,207
19167,248,210
19168,248,213
19169,248,214
19170,248,216
19171,248,218
19172,248,223
19173,248,225
19174,248,231
19175,248,237
19176,248,240
19177,248,241
19178,248,242
19179,248,249
19180,248,53
19181,248,58
19182,248,85
19183,248,59
19184,248,87
19185,248,259
19186,248,263
19187,248,264
19188,248,269
19189,248,280
19190,248,290
19191,248,317
19192,248,332
19193,248,337
19194,248,351
19195,248,352
19196,248,5
19197,248,25
19198,248,34
19199,248,38
19200,248,68
19201,248,69
19202,248,86
19203,248,102
19204,248,164
19205,248,363
19206,248,371
19207,248,374
19208,248,397
19209,248,399
19210,248,406
19211,248,411
19212,248,416
19213,248,419
19214,248,421
19215,248,422
19216,248,423
19217,248,424
19218,248,431
19219,248,444
19220,248,445
19221,248,446
19222,248,8
19223,248,9
19224,248,180
19225,248,200
19226,248,246
19227,248,253
19228,248,276
19229,248,401
19230,248,414
19231,248,442
19232,248,67
19233,248,250
19234,248,335
19235,248,468
19236,248,479
19237,248,496
19238,248,498
19239,248,510
19240,248,514
19241,248,523
19242,248,525
19243,248,555
19244,248,334
19245,248,492
19246,248,590
19247,248,612
19248,248,693
19249,249,16
19250,249,18
19251,249,19
19252,249,29
19253,249,46
19254,249,56
19255,249,57
19256,249,59
19257,249,63
19258,249,70
19259,249,87
19260,249,89
19261,249,92
19262,249,94
19263,249,104
19264,249,105
19265,249,127
19266,249,129
19267,249,138
19268,249,156
19269,249,171
19270,249,173
19271,249,174
19272,249,177
19273,249,182
19274,249,189
19275,249,192
19276,249,196
19277,249,197
19278,249,201
19279,249,202
19280,249,203
19281,249,207
19282,249,211
19283,249,214
19284,249,216
19285,249,218
19286,249,219
19287,249,225
19288,249,231
19289,249,237
19290,249,240
19291,249,241
19292,249,244
19293,249,246
19294,249,247
19295,249,248
19296,249,249
19297,249,250
19298,249,58
19299,249,85
19300,249,113
19301,249,115
19302,249,258
19303,249,263
19304,249,285
19305,249,290
19306,249,291
19307,249,332
19308,249,347
19309,249,351
19310,249,352
19311,249,34
19312,249,38
19313,249,86
19314,249,102
19315,249,164
19316,249,143
19317,249,148
19318,249,326
19319,249,355
19320,249,362
19321,249,363
19322,249,386
19323,249,406
19324,249,416
19325,249,419
19326,249,432
19327,249,451
19328,249,239
19329,249,271
19330,249,314
19331,249,324
19332,249,401
19333,249,414
19334,249,428
19335,249,442
19336,249,466
19337,249,311
19338,249,366
19339,249,407
19340,249,473
19341,249,477
19342,249,496
19343,249,497
19344,249,507
19345,249,523
19346,249,525
19347,249,304
19348,249,472
19349,249,590
19350,250,16
19351,250,18
19352,250,19
19353,250,46
19354,250,63
19355,250,70
19356,250,76
19357,250,87
19358,250,89
19359,250,92
19360,250,94
19361,250,104
19362,250,105
19363,250,126
19364,250,129
19365,250,138
19366,250,148
19367,250,156
19368,250,171
19369,250,173
19370,250,174
19371,250,182
19372,250,189
19373,250,192
19374,250,197
19375,250,201
19376,250,202
19377,250,203
19378,250,207
19379,250,211
19380,250,214
19381,250,216
19382,250,218
19383,250,219
19384,250,221
19385,250,225
19386,250,237
19387,250,240
19388,250,241
19389,250,244
19390,250,246
19391,250,247
19392,250,248
19393,250,249
19394,250,53
19395,250,85
19396,250,113
19397,250,115
19398,250,263
19399,250,290
19400,250,315
19401,250,332
19402,250,347
19403,250,351
19404,250,38
19405,250,86
19406,250,102
19407,250,164
19408,250,143
19409,250,261
19410,250,326
19411,250,355
19412,250,363
19413,250,365
19414,250,386
19415,250,416
19416,250,432
19417,250,451
19418,250,239
19419,250,257
19420,250,314
19421,250,324
19422,250,414
19423,250,428
19424,250,442
19425,250,466
19426,250,311
19427,250,366
19428,250,413
19429,250,488
19430,250,496
19431,250,497
19432,250,507
19433,250,510
19434,250,523
19435,250,304
19436,250,590
19437,251,63
19438,251,73
19439,251,76
19440,251,92
19441,251,93
19442,251,94
19443,251,104
19444,251,105
19445,251,111
19446,251,129
19447,251,138
19448,251,148
19449,251,156
19450,251,171
19451,251,173
19452,251,174
19453,251,182
19454,251,189
19455,251,195
19456,251,197
19457,251,201
19458,251,202
19459,251,203
19460,251,207
19461,251,214
19462,251,215
19463,251,216
19464,251,218
19465,251,219
19466,251,226
19467,251,230
19468,251,237
19469,251,240
19470,251,241
19471,251,244
19472,251,246
19473,251,247
19474,251,248
19475,251,15
19476,251,113
19477,251,115
19478,251,263
19479,251,285
19480,251,290
19481,251,332
19482,251,347
19483,251,351
19484,251,352
19485,251,14
19486,251,38
19487,251,102
19488,251,118
19489,251,164
19490,251,86
19491,251,318
19492,251,345
19493,251,361
19494,251,363
19495,251,369
19496,251,374
19497,251,377
19498,251,412
19499,251,416
19500,251,433
19501,251,437
19502,251,446
19503,251,447
19504,251,451
19505,251,235
19506,251,253
19507,251,270
19508,251,271
19509,251,324
19510,251,387
19511,251,389
19512,251,402
19513,251,414
19514,251,428
19515,251,277
19516,251,388
19517,251,496
19518,251,497
19519,251,472
19520,251,478
19521,251,267
19522,251,590
19523,251,605
19524,252,1
19525,252,15
19526,252,21
19527,252,43
19528,252,70
19529,252,71
19530,252,72
19531,252,73
19532,252,76
19533,252,91
19534,252,92
